ID,link,country,time_id,recommend,value,fun,reviews,game,date,total_time,review_time
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,8,Recommended,2,0,"Très bon jeu pour un Early AccessUn moteur Unreal Engine 4 similaire celui de la version de Fernbus et Post-Scriptum, donc un visuel de fou malgré un manque de paramétrages concernant la distance de vue et de ces effets comme l'anti-aliasing, et le détail de la procédure florale. 15 scénarios s'étalant sur une journée du matin à la nuit avec 3 rames différentes disponibles. pas de météo ou de pluie dynamique encore.Pas de possibilité de création de scénarios ou de choix du trains/compositions.- Une ambiance vraiment immersive au niveau visuel comme sonore.- Possibilité de régler les touches du jeu selon son clavier (Ajout récent suite à une MàJ)* Petit bémol juste sur la conduite au clavier assez tendus au niveau des touches, tout en maintenant la veille automatique (fonctionne comme un VACMA française) durant toute la conduite = sinon FU directeVoyage de nuit et de jour magnifique: https://www.twitch.tv/videos/1070368115 ",https://steamcommunity.com/app/1591420,"27 July, 2021",29.4,5.6
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,7,Recommended,1,0,"Enorme, machine à vapeur avec un super potentielle de conduite et de technique de conduite surtout.Graphisme magnifique, son de la locomotive ultra réaliste. Petit bé-mol pour le son de la Horn/Sifflet qui est à mon avis pas assez fort par rapport à la réalité.https://www.twitch.tv/videos/774282507?t=02h32m12s ",https://steamcommunity.com/app/1364032,"19 October, 2020",0,0
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,6,Not Recommended,25,2,"Ce jeu est pauvre graphiquement, et pauvre en conduite, il ne vaut pas 9.99�?mais plutôt 3�?voir 5�?maxi.- Qualité sonore médiocre- Qualité des textures pauvres graphiquement (Style OMSI)- Qualité de conduite trop pauvre (manque d'information visuel et de ressenti vitesse/freinage)- Qualité des modèles 3D très mauvais (proche d'un jeu tablette en 2D)- Qualité des cabines des 2 métros sont très mauvaise (pixélisation du compteur de vitesse, même avec graphisme à fond)								",https://steamcommunity.com/app/994890,"2 May, 2019",1.2,1.2
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,5,Not Recommended,5,0,"Alors concernant ce DLC revenons au Etats-Unis sur une ligne électrifié de la NorthEast Corridor entre Newark - New York - New Rochelle (soit 52km de ligne tous juste pour une pointe de vitesse de 100mile/h durant 30 secondes).On retrouve une qualité de sortie DLC made in Dovetail Games comme sur Train Simulator 2018. Les DLC ne sont jamais aboutis et corrigés avant leurs sorties officielles. Le premier scénario avec l'ACS-64 est bugué à l'entrée de la gare de Penn Station (New York) avec la signalisation au rouge (impossibilité de passer le signale sans perdre le scénario).Donc on se retrouve avec un magnifique graphisme du moteur Unreal Engine 4 et seulement 7 scénarios de 20 à 35 minutes sur 52km de ligne seulement.Points positifs:Optimisation graphique (meilleurs FPS)Qualité des effets (hauteur du pantographe par rapport à la caténaire, essui-glace+pluie)Qualité sonore des wagons/voitures correctesActivation OU isolement de certaine fonction de la motrice (ATC/ACSES/HEP/Alarme = veille automatique)Possibilité de démarrer en ""Cold Start"" (batterie + choix pantographe + activation HEP dans la machine elle même)Affichage progressive des réductions de vitesse sur l'ACSESForce de freinage electrique (Rhéostatique) vraiment correcteForce de freinage pneumatique vraiment précisTraduction en français (écrit uniquement)Points négatifs:Longueur de la ligne trop courte (32miles soit 52km) (Voir DLC sur #TS2018 pour 130miles en 2 DLC)Manque de diversité au niveau du matériel roulant (AEM-7, HHP8...)Manque du système de pénalité pour l'ATC (compte à rebour avant freinage d'urgence pour les restrictions de vitesse)Trop de fonction inutilisables sur l'écran de gaucheOuverture des portes incohérentes avec la réalité (sortir du train pour jouer le rôle de l'agent commerciale (contrôleur))Rétroviseur inutilisable ET caméra non fonctionelle depuis la motriceTrop peu de scénarios par rapport au ""Quick Drive"" proposés en masses.Petit bugs graphique récurrent au titre depuis sa sortie (Heavy Haul CSX) avec des glitchs, déchirure graphique en roulage.Revoir le test en vidéo: https://www.youtube.com/watch?v=8XLY3NvIw_s ",https://steamcommunity.com/app/577357,"31 March, 2018",0,0
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,4,Not Recommended,13,0,"Alors concernant ce DLC nous changeons d'orientation et nous partons direction le Royaume-uni sur la Great Western Mainline, enfin une petite partie de la ligne (les 1/4 en faites ;) ) 35miles (soit 56km) de lignes pour 30,00�?(hors réduction)Un contenu certe plus favorable au service commercial de l'opérateur Great Western Railway qui nous est proposé en simulation, mais un contenu toujours et toujours trop pauvre. On retrouve une qualité de sortie DLC made in Dovetail Games comme sur Train Simulator 2017. Les DLC ne sont jamais aboutis et corrigés avant leurs sorties officielles. Donc on se retrouve avec un magnifique graphisme du moteur Unreal Engine 4 et seulement 5 scénarios de 20 à 60 minutes sur 35 miles de lignes seulement. Et bien-sûr un paquet de bugs graphiques, qui je l'espère seront corrigés rapidements.Points positifs:Optimisation graphique (meilleurs FPS)Qualité des effetsQuaité sonore des wagons/voitures correctesTraduction en français (écrit+vocal) correcte est agréablePoints négatifs:(Gros Point Noir) Absence du système ATP (Automatic Train Protection) sur la Class-43 HST (la base en conduite pourtant)Manque de diversités (pays/continents)Trop peu de contenu (5 scénarios + 3 tutorials)Petit bugs graphique en mouvement de caméra (flou de mouvement sous AMD à verifier sous Nvidia)Petit bugs sonore en sortie de caméra extérieur vers l'intérieurJouabilité en Triple screen (3 écrans) impossible sans distance focale réglableSon des trains en cabine trop faible sur la class 166 et Class 43 (porte du train, moteur diesel, compresseurs...)Balancement de la cabine interieur inexistant (sauf exterieur)Manque d'animation sonore en gare et sur les routes (ville, pompier, police, klaxonne...)Aucune animation sonore en voiture avec les passagers (discussion, parole, enfant...)Revoir le test en vidéo: https://www.youtube.com/watch?v=UdQO_Raqyl4 ",https://steamcommunity.com/app/577350,"17 September, 2017",0,0
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,3,Not Recommended,38,0,"Alors concernant ce jeu il est nécessaire de bien comprendre qu'il s'agit d'une simulation technique ou vous incarnez un technicien/mécanicien de manoeuvre ferroviaire FRET. Il est impossible de conduire des trains de services passagers à grande vitesse et faible vitesse. Le jeu est entièrement consacré au pays américain avec de très belle locomotives certes, mais aucune provenant de l'europe ou de l'asie. Un grand manque de diversité dans le gameplay. On notera qu'il est impossible d'effectuer des services de roulage fret de plus de 30miles. C'est à dire que vous allez effectuer plusieurs allez et retour sur la même portion de carte comme un vrai opérateur en manoeuvre sur une distance de 30 miles. Cela pouvant donc poussez des scénarios à 120min poour voir et revoir le même décors.Points positifs: Optimisation graphiqueQualité visuel et sonoreInteraction bonne est réaliste au configuration des wagons marchandisesTraduction en français (écrit+vocal) correcte est agréablePoints négatifs: Manque de diversités (pays/continents)Trop peu de contenu (6 scénarios + 7 tutorials)Petit bugs graphique en mouvement de caméraPetit bugs sonore en sortie de caméra extérieur vers l'intérieurJouabilité en Triple screen (3 écrans) impossible sans distance focale réglableRevoir le test en vidéo: https://youtu.be/o6PCGc1k1Og ",https://steamcommunity.com/app/530070,"16 March, 2017",162,3
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,2,Recommended,4,0,"Un jeu super et mieux qu'un simple TMN. Il vos franchement le coup si vous êtes un fan de vitesse à la Ninja esquive !Du style, du skill et de la course en un jeu.								",https://steamcommunity.com/app/233610,"12 December, 2014",94.8,12.7
23,https://steamcommunity.com/profiles/76561197966117712/recommended/,Other,1,Recommended,9,0,"Enfin un jeu ou l'on peut se défouler en toute simplicité !								",https://steamcommunity.com/app/207230,"16 February, 2014",46.5,40.5
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,10,Recommended,2,11,"They made me buy the same game three times.LuL								",https://steamcommunity.com/app/813780,"26 November, 2019",56.7,4.9
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,9,Recommended,0,0,""" Death waits for the slightest lapse in concentration ""This game is made for you if you like to suffer, 10/10.								",https://steamcommunity.com/app/262060,"30 June, 2019",321.5,246
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,8,Recommended,0,0,"GOTY 10/10								",https://steamcommunity.com/app/629760,"24 May, 2019",115.3,22.9
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,7,Recommended,1,0,"Many atypical ideas of gameplay mecanisms which makes the game very interesting : streetvs lourdvs 10/10.								",https://steamcommunity.com/app/449960,"9 February, 2019",11.1,11.1
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,6,Recommended,0,0,"Good game, it reminded me nice memories from one of my best childhood game, 10/10.								",https://steamcommunity.com/app/535930,"25 November, 2018",83.5,61
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,5,Recommended,0,0,"10/10								",https://steamcommunity.com/app/653530,"1 November, 2018",13,12.6
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,4,Recommended,0,0,"this games blows my mind so hard, this plot mah dude DAMN								",https://steamcommunity.com/app/383870,"24 June, 2018",5.4,5.4
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,3,Recommended,0,0,"Very good game								",https://steamcommunity.com/app/613190,"12 June, 2018",13.3,13.3
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,2,Recommended,1,0,"100% streetvs, 10/10								",https://steamcommunity.com/app/590380,"5 March, 2018",75.9,13.4
24,https://steamcommunity.com/profiles/76561198004502855/recommended/,Other,1,Recommended,0,0,"streetvs lourdvs								",https://steamcommunity.com/app/115800,"31 January, 2018",8.3,8.3
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,10,Recommended,1,0,"A beautiful game with a great story and gameplay. The soundtrack is excellent !								",https://steamcommunity.com/app/367520,"23 December, 2017",51.6,34
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,9,Recommended,0,0,"Definitly worth the try but a bit repetitive at the end !								",https://steamcommunity.com/app/264200,"20 September, 2014",11,11
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,8,Recommended,0,0,"Definitly worth the try !								",https://steamcommunity.com/app/49520,"20 September, 2014",121.4,78.4
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,7,Recommended,2,0,"It teaches you russian ! Get it !								",https://steamcommunity.com/app/570,"5 February, 2014",171.6,171.6
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,6,Recommended,0,0,"A very pleasant game with a simple but powerfull gameplay.Very good game.								",https://steamcommunity.com/app/219150,"5 February, 2014",5.9,5.9
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,5,Recommended,0,0,"Great soundtrack !								",https://steamcommunity.com/app/212680,"15 July, 2013",3.5,3.5
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,4,Recommended,0,0,"Très bon mélange entre du Zelda et du donjon crawler. La soundtrack est magnifique.Attention, ce jeu peut rendre accroc.								",https://steamcommunity.com/app/113200,"5 February, 2014",35.2,35.2
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,3,Recommended,0,0,"Fantastic game with an extraordinary universe !								",https://steamcommunity.com/app/8980,"28 December, 2011",27.9,27.9
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,2,Recommended,0,0,"Très bon jeu. On s'en lasse pas. Fun, très fun et dynamique.								",https://steamcommunity.com/app/440,"3 July, 2011",803.3,803.3
25,https://steamcommunity.com/profiles/76561198006374385/recommended/,Other,1,Recommended,0,0,"A beautiful and smart 2d platformer game. A must have.								",https://steamcommunity.com/app/35700,"5 February, 2014",5.1,5.1
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,10,Recommended,0,0,"Very Good but feels empty after 80 hours when you play solo.Only final is objectives is maxing all your ships / suit / freighter / settlement which takes artificially too much time, else you can still explore, build new bases and share with the community. ",https://steamcommunity.com/app/275850,6-Aug,87,82.9
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,9,Recommended,0,0,"Excellente Histoire, Excellente bande son, Excellent gameplay.Un conseil, ne pas se spoil.Si vous avez aimé Earthbound ou Undertale, pas la peine de réfléchir.Un jeu marquant.								",https://steamcommunity.com/app/1150690,"14 November, 2021",25.5,20.8
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,8,Not Recommended,1,0,"Après les problèmes de file d'attente qui sont maintenant a peu près réglés, les communautés des différents serveurs abusent du système de report pour faire bannir temporairement et automatiquement des joueurs afin de prendre l'avantage lors des guerres de territoire ou de simplement emmerder d'autres joueurs. De plus, Amazon Games repousse le transfert des personnages, qui sera interdit vers des serveurs complets, et donc sans intérêt.Bien que le Core Gameplay et la DA soient au top, ce jeu ne mérite toujours pas de review positive. ",https://steamcommunity.com/app/1063730,"9 October, 2021",147.8,94.4
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,7,Recommended,2,1,"Bien mieu qu'un jeu sous RPGMaker comme cela devait être à la base.C'est un RPG mignon et simple dans l'Univers de la série.Pas mal de problèmes d'UX, de performances et de direction artistique et de game design, ça sent la peinture fraîche et ça manque de finition mais le travail est très respectable pour une nouvelle équipe.En espérant voir apparaître des correctifs dans les prochaines semaines. ",https://steamcommunity.com/app/1623880,"30 June, 2021",9.7,2.8
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,6,Recommended,0,0,"Rogue-Like shooter dans l'espace, un mélange de FTL et de Freelancer, je cherchais depuis longtemps un jeu dans le genre. ",https://steamcommunity.com/app/396750,"11 May, 2021",29.4,27.1
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,5,Recommended,2,3,"Wola c de la bal								",https://steamcommunity.com/app/1426300,"31 March, 2021",0,0
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,4,Recommended,0,0,"Mélange de Rust/Minecraft avec des éléments et une progression à la Terraria, bien sympa surtout à plusieurs								",https://steamcommunity.com/app/892970,"24 February, 2021",15.4,15.3
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,3,Recommended,13,1,"Excellent avec des amis, expérimentés ou non, un des seuls jeux du moment qui me fait me sentir vivant.Vaut largement les 4 �? ",https://steamcommunity.com/app/945360,"1 November, 2020",61.3,7.6
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,2,Recommended,1,0,"Jeu génial et exigeant qui mérite beaucoup plus de joueurs								",https://steamcommunity.com/app/4920,"14 July, 2020",39.9,29
26,https://steamcommunity.com/profiles/76561198025077099/recommended/,Other,1,Recommended,3,3,"Pan pan pew pew cowboy yeah								",https://steamcommunity.com/app/716260,"1 July, 2019",0.6,0.6
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,10,Recommended,1,0,"Awesome								",https://steamcommunity.com/app/1466860,"29 October, 2021",55.5,7.1
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,9,Recommended,0,0,"It's great								",https://steamcommunity.com/app/1222370,"1 June, 2021",6.2,5.6
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,8,Recommended,1,1,"It's great what can I say new content new mechanic, I don't get at all the bad review								",https://steamcommunity.com/app/1357372,"1 June, 2021",0,0
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,7,Recommended,0,0,"Basically you make ""builds"" around creatures and classes to make powerfull strategies and combo to go through an immense amount of realms, bosses and suchThe amount of content, especially for an EA game is insane. I loved every moment of my (first) 52hours and I'm not done yet, I feel like I'am at the begining of the end game I would sayI don't want to spoil, but when they say there is over 1k creatures they are not lying or inflating the number, and they introduce new mechanics or classes everytime to keep things interesting, and they areAt this price it's a steal, I played games for the most part of my life and this is very close to be my favourite game								",https://steamcommunity.com/app/1289810,"11 April, 2021",129.7,52.2
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,6,Recommended,22,2,"I rarely review games. This one is a good game, with a lot of good ideas and content, that I won't spoil in my short review.Everytime a new mechanic comes up, it's genuinly good and interesting, so far I guess but there is already a lot before me.I think the strong point is the aim system which I was unsure about at first but is well done (To summarize : You can't hit something behind cover really). The overwatch system is interesting too.It look quite replayable with different factions with opposite tech tree so I'm eager to start again when I'm done which is unusual and a good point.You don't fight only the ""aliens"", there is a lot of unique units and they all have variants. And when you think they showed every ennemy a new one comes up with new abilities which you have to adapt to. Then the old ones have variants etcI play on Ironman, damages you take is high but fair. Difficulty range from medium to really high, usually againt new ennemies with new tactics.Bugs. I had some slowdown at the beginning of the campaign, in the cinematics. I found only one ""gameplay"" bug which is too nerdy to describe but is easily patchable. Din't had any other issues.I won't say more so you can have the joy to discover the game for yourself, but I have many things I could talk to.Now what ? Just play it and see for yourself								",https://steamcommunity.com/app/839770,"4 December, 2020",31.2,14
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,5,Recommended,1,0,"Not sure why it got so many negative review, it's a good little game with good ideas. Worth a try for sure								",https://steamcommunity.com/app/1057240,"21 May, 2020",3.6,3.6
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,4,Recommended,1,0,"A great improvement of an already great game (Dom4).Look at the number of hours people have played this game.This is a really, really good gameIt'll be my cult classic, I could play this game for years without being bored and they always add content								",https://steamcommunity.com/app/722060,"11 May, 2020",158.4,106.4
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,3,Recommended,13,0,"Look at the number of hours people have played this game.This is a really, really good game								",https://steamcommunity.com/app/403950,"11 May, 2020",124.4,122.5
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,2,Recommended,3,0,"It's a very immersive cowboy FPS in a very grim and dark setting.Ambush, creativity and other tomfoolery are part of the experience.There is no game like that curently, It's really good.								",https://steamcommunity.com/app/594650,"31 August, 2019",264.1,21.7
27,https://steamcommunity.com/profiles/76561198062304921/recommended/,Other,1,Not Recommended,1,0,"The combat mechaniques are good, the pricing isn't. You should buy the Deluxe edition if you want to play the game and not regret it.If you want to create more than basic custom characters or play all the heroes you will need to have the season pass.The items you can put on your custom characters are the items from the original characters + some basics items like a knight,pirate,samurai or ninja costume.The characters you see on internet are mostly made with the season pass items, keep that in mind.This is not a 60�?game, it's a 90�?game with a basic edition								",https://steamcommunity.com/app/544750,"22 November, 2018",11.3,10.8
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,10,Recommended,0,0,"Absolument Goatesque rien d'autre a signaler								",https://steamcommunity.com/app/205100,28-Jan,13.5,8.5
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,9,Recommended,22,8,"J'ai mis le mode sans nudité pour pouvoir profiter du gameplay, pas décu ! merci remy								",https://steamcommunity.com/app/1849000,25-Jan,0.8,0.8
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,8,Recommended,0,0,"En vrai c'est marrant un peu de fumer tout le monde.								",https://steamcommunity.com/app/22380,"10 February, 2021",173.8,114.2
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,7,Recommended,0,0,"PVP à Stary c'est drôle franchement !								",https://steamcommunity.com/app/221100,"10 February, 2021",401.4,304.8
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,6,Recommended,0,0,"Le jeu est très bien, le seul problème c'est que je peux bolosser Hugo une fois par partie, mais sinon c'est rigolo.								",https://steamcommunity.com/app/203770,"10 February, 2021",309.6,241.7
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,5,Recommended,2,1,"Trackmania en mieux globalement.  - On sent ici le savoir faire typique du studio qui avec Barro 2020 viens non seulement jouer avec les codes du jeux vidéo, mais aussi nous asséner un coup( de frein lol!) de réalisme grâce a un gameplay servi telle un coeur de boeuf chateaubriand dans une brasserie du 16eme en effet celui ci nous fait ressentir l'adrénaline et la torpeur des course motorisé. Sans pour autant renier la simplicité et la sensation de rouler pleine bourre dans une caisse a savon fraîchement peinte !- Pour parle graphisme oublier tout ce que vous savez, le concept même de beauté et ici exploité a son maximum il suffit d'un brin d'imagination et me voila Ayrton Senna au GP d'Imola. Vitesse, fureur et piston seront le maître mot de votre expérience Barro 2K20 cependant le jeu pense au petite bourse car il est conçu pour tourner(comme les pistons XD) aussi bien sur des PC vétuste disont du bas peuple que sur ma machine au courbe et performance d'un athlète lutteur grec en l'Antiquité ! - Point D'honneur sur le sound design comment dire, imaginez la McLaren d'Alain Prost qui rugit dans votre casque audio, voila Barro 2K20 un jeu qui cherche plus loin que le simple faire joujou avec une charrette mécanique ici on vous prend au sérieux, vous le client aussi bien néophyte dans le milieu que le confirmé pour qui lacet et dérapage n'ont plus de secretEN BREF!!!Foncez(comme les voiture ahaha j'adore les gags)!!!!!								",https://steamcommunity.com/app/1168660,"1 December, 2020",0.3,0.2
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,4,Recommended,0,0,"Vroooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooom ça va c'est rigolo.								",https://steamcommunity.com/app/252950,"1 December, 2020",150.4,145.8
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,3,Recommended,1,0,"Pue sa mère la Bretonnie.								",https://steamcommunity.com/app/594570,"1 December, 2020",233.1,146.7
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,2,Not Recommended,0,1,"le jeu pourrait être parfait si on bannissait à vu les Aphrodite support.								",https://steamcommunity.com/app/386360,"1 December, 2020",539.3,248.3
28,https://steamcommunity.com/profiles/76561198356472153/recommended/,Other,1,Recommended,0,0,"Le jeu est tout simplement ultra fun,une communauté ultra mature,des graphismes digne de Battlefield 1,une optimisation au petits oignons en multijoueur (on parle de 30 fps quand même). Bref le youtubeur calvin atlan me l'avait conseillé et je ne suis pas mécontent de l avoir acheté								",https://steamcommunity.com/app/4000,"4 July, 2017",597.1,298.1
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,10,Recommended,0,0,"bon jeu Batman les défis secondaire de l'homme mystère sont une bonne idée mais beaucoup trop dure sans s'aider d'internet								",https://steamcommunity.com/app/35140,10-Apr,16.2,16.2
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,9,Recommended,0,1,"excelent, hate d'avoir plus de contenue et un workshop si possibleMais gros potentiel et juste excellent dans l'état								",https://steamcommunity.com/app/1206560,"13 December, 2021",16.7,6.7
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,8,Not Recommended,0,0,"systeme de stuff débile basé seulement sur le level du joueur ce qui fait qu'un mec qui n'as jamais coupé un arbre peu avoir une meilleur hache que vous alors que vous coupé du bois pendant 100 heures de jeu								",https://steamcommunity.com/app/1063730,"8 December, 2021",61.9,61.9
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,7,Recommended,0,0,"excellent								",https://steamcommunity.com/app/297130,"14 September, 2021",11,5.9
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,6,Not Recommended,0,0,"non								",https://steamcommunity.com/app/794260,"3 July, 2021",1.4,1.4
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,5,Not Recommended,0,0,"15 e ne le prend pas.... 3 chapitre donc 5 le chapitre autant te dire que c'est claqué, j'ai joué à beaucoup de jeux d'énigme en équipe et celui la en plus d'etre court est vraiment mauvaissans parler du fait que le multi est présent mais ne sert à rien vus les énigmes présentes								",https://steamcommunity.com/app/1201550,"10 February, 2021",2.2,2.2
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,4,Recommended,0,0,"je ne sais pas si la boite des devs est grosse ou non et je men fous, mais c'est eux qui avait annocés que le jeu sortirait quand il serais prèt , et on se retrouve aprés je ne sais pas combien d'années avec un jeux injouable plus d'une heure sans qu'il bug ou meme qu'il crash complètement...Sur mes 50h , le jeux a du planter ( sans abuser ) une trentaines de foisSans parlé du fait que les mods qui personellement sont fait à la base pour rajouter du contenu ,sont presque obligatoire si vous voulais avoir un jeu un peu mieux finisC'est à l'annonce de ce jeu et pour la serie des Totalwars que je suis passé sur pc donc déconseiller ce jeu me fais mal mais c'est largement mérité vus le résultat actuelle.j'attend que les devs fassent ce qu'il faut mais pour l'instant ça ne vaut pas la peine- 2eme éval maj qui à corrigé mes crash du coup je peux enfin le recommander								",https://steamcommunity.com/app/261550,"17 April, 2020",300.9,52.7
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,3,Recommended,0,0,"JUSTE PARFAIT !!!!! mais manque un peu de contenue , en attente de plus de modification dans les option de jeu bombarder les MAJ les gars !!!								",https://steamcommunity.com/app/880940,"14 October, 2018",71,12.3
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,2,Recommended,0,0,"OKLM								",https://steamcommunity.com/app/493900,"17 April, 2018",23.9,23.9
29,https://steamcommunity.com/profiles/76561198434997900/recommended/,Other,1,Not Recommended,2,1,"pas ouf.. surtout pour le prix (20 euros !!) sans déconner track mania stadium et moitié moins cher et beaucoup plus long ,le solo dans ce jeux et juste un didacticiel de 40 minute... et a la fin on s'attend a tomber sur les vraies piste et ben non ""credit"".alors il est trés beau votre crédit mais pour 20 e ça m'as fait un peus mal au cul d'avoir bosser deux heures et demie pour payer ça..il n'y a pas que du mauvais attention ( le jeu est beau, avec un gameplay innovant pour un jeu de voiture , le split screen qui est plutot rare dans les jeux récent et l'edition de circuit ) mais je reste quand meme sur ma faim.								",https://steamcommunity.com/app/233610,"14 March, 2018",0.9,0.8
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,10,Not Recommended,3,3,"resumo, a historia é mais da mesma, jogabilidade um pouco piorMP terrível, 4 mapas, sem servidor dedicado, já lotado de hackesperem 90% pelo modo historia, MP nem de graça								",https://steamcommunity.com/app/1029690,30-May,77.9,29.2
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,9,Recommended,1,0,"playing since 88								",https://steamcommunity.com/app/359320,"25 November, 2021",842.8,840.6
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,8,Not Recommended,0,2,"Now that they have released the complete package, i can only buy it as a gift, just because I have some dlc i cannot buy the package for myself.well done f*cking c*nts								",https://steamcommunity.com/app/518790,"30 April, 2021",7.9,7.9
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,7,Not Recommended,5,4,"♥♥♥♥ game								",https://steamcommunity.com/app/1313860,"23 February, 2021",157.7,91.6
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,6,Not Recommended,5,1,"O jogo é muito bonito e cheio de recursos, mas esta longe de estar pronto.jogo tem alguns bugs chatos que desanimaram jogar, sem contar o fps baixo mesmo usando um ryzen 9 3900x + gtx 1070 ti + 16gb ram.melhor esperar alguns meses antes de tentar jogar novamente.								",https://steamcommunity.com/app/1091500,"11 December, 2020",8.1,2.5
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,5,Recommended,0,0,"is a dope game								",https://steamcommunity.com/app/1275630,"26 November, 2020",0.4,0.4
30,https://steamcommunity.com/profiles/76561197982381390/recommended/,Other,4,Not Recommended,1,1,"1h of gameplay and 3 times the island vanish and i drop in the middle of the sea with nothing.looks good but this bug made me lost will to play, and this a 2018 game, a lot of time to fix that kind of bug.i refunded this game.								",https://steamcommunity.com/app/648800,"26 November, 2020",53.4,1.2
