id,link,country,time_id,recommend,value,fun,reviews,game,date,total_time,review_time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,https://steamcommunity.com/profiles/76561198024597021/recommended/,Other,3,Recommended,7,1,"Awesome as the studio's name! As a zombie game lover i fully recommend this game! Great co-op (and single player) indie game! It combines an action zombie survive game with tower defence! +3 modes to play Defence,Endless night,Deathmatch+co-op, local co-op, (even alone you re gonna love it!)+many guns to play+great graphics for an indie defence game(personaly i loved them!)+awesome sound effects+too cheap to buy it!-(I tried hard to find something)Maybe the chat; because sometimes its hard to see what the other players writing 10/10 Worth any cent! Fully recommended! ",https://steamcommunity.com/app/270550,"27 October, 2016",11.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,https://steamcommunity.com/profiles/76561198024597021/recommended/,Other,2,Recommended,4,2,"Couldn't expect that much from a 0.99$ game... This game is SIMPLE.FUN.AWESOME!+Pros: That music BEAT!!!+It has cards & achievements!+Low price $-Cons: Too short... about 15-30 minutes gameplay...								",https://steamcommunity.com/app/449680,"22 November, 2017",4.9,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,https://steamcommunity.com/profiles/76561198024597021/recommended/,Other,1,Recommended,3,1,"I dont know how I missed its existence all those years! A game that i would gladly pay the full price to get it! I was never a fan of alien story movies/games but after this game i am! XCOM is a GREAT turn-based sci-fi strategy game!+Pros: * Impressively interface, with surprisingly cinematic presentation* Tense atmosphere * Freedom of choice* Cleverly integrated storytelling								",https://steamcommunity.com/app/200510,"19 April, 2016",15.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,10,Recommended,0,0,lociechuj co to za zakonczenie ,https://steamcommunity.com/app/1194630,2-Apr,12.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,9,Recommended,0,0,"jodie mnie wkuriwa ale git gra troche nudna								",https://steamcommunity.com/app/960990,18-Mar,24.4,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,8,Recommended,0,0,"piekna giera								",https://steamcommunity.com/app/292030,"4 May, 2021",113.4,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,7,Recommended,0,0,"srednie								",https://steamcommunity.com/app/976310,"3 October, 2020",5.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,6,Recommended,0,0,"polecam XD								",https://steamcommunity.com/app/213670,"27 June, 2020",27.8,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,5,Recommended,0,0,"zajebista fabula polecam :D								",https://steamcommunity.com/app/319630,"27 June, 2020",16.3,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,4,Recommended,0,0,"kozak giera i zakonczenie satysfakcjonujace :)								",https://steamcommunity.com/app/612880,"12 June, 2020",21,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,3,Recommended,0,0,"polecam <3								",https://steamcommunity.com/app/201810,"28 May, 2020",20.7,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,2,Recommended,0,0,"sztoss								",https://steamcommunity.com/app/20920,"21 May, 2020",21.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,https://steamcommunity.com/profiles/76561198150831442/recommended/,Other,1,Recommended,0,0,"polecam :D								",https://steamcommunity.com/app/287390,"16 May, 2020",9,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,10,Recommended,1,0,"Eines, der besten Trucker Simulatoren Spiele die ich kenne... Empfehle ich gerne weiter :)								",https://steamcommunity.com/app/227300,"21 September, 2017",34.6,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,9,Recommended,0,1,"GTA V ist für mich eines der besten Spiele die es jemals gab. Die Vielfalt die dieses Spiel zeigt ist erstaunlich. Das Spiel ist ein ``Muss´´ für jeden Gamer.								",https://steamcommunity.com/app/271590,"21 September, 2017",421.4,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,8,Recommended,0,0,"Sehr gutes Spiel. Super Zeitvertreib. R6�?							",https://steamcommunity.com/app/359550,"21 September, 2017",42,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,7,Recommended,1,1,"How to play:1. Friend ""don't flip the damn table.""2. Me- waits 5 minutes... Flips the table again3. Friend ""stop flipping the damn table.""4. Go back to step 2								",https://steamcommunity.com/app/286160,"21 September, 2017",5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,6,Recommended,1,0,"Rocket League ist mega schwer ...Wenn ich mir angucke, was manche in diesem Spiel draufhaben, kann man nur schockiert sein. Ich bin so ein Noob, ich kann nicht mal fliegen ...Aber das kann man auch lernen, wenn man das möchte. Natürlich gibt es auch in diesem Spiel ragequiter, aber da Leute nachjoinen können, ist das kein Problem. Auch das man die Autos individuell designen kann, ist mega geil und auch gut umgesetzt. Leider sind die schönen Autos, sprich Batmobile etc. nur für echt Geld zu erhalten und die Farben, die man auswählen kann, sind sehr begrenzt. Aber man hat eine große Auswahl an Turbo, Aufkleber, Räder, Raketenspur, Dachaufsatz und Antenne.Macht relativ viel Spaß im TS mit Freunden.								",https://steamcommunity.com/app/252950,"21 September, 2017",22.6,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,5,Recommended,2,0,"[+] Packende Runden[+] Waffenvielfalt[+] Gut zu zocken mit Kollegen[+] Große Map[+] Keine OP-Waffen [+] Preis [Dazu im Fazit mehr][+] Community freundlich[+] Schnelles und gutes Reportsystem für Hacker und Random-Killer[-] Nur eine Map [in den nächsten Wochen soll eine neue kommen[Stand:21.9.17]][-] Noch relativ viele Bugs [z.B Sound oder Physics][-] Schlecht für Einsteiger [kein Tut, man wird direkt dazu gezwungen, zu zocken[-] Matchmaking [Es gibt im Matchmaking keine Unterschiede nach Stunden, oder Wins][-] Serverprobleme, die leider öfter auftreten[-] Keine Game-Optimierung [mit 700 Euro PCs nicht spielbar][-] Kein BelohnungssystemWarum ist PUBG besser als H1Z1? PUBG ist einfach ein Spiel, welches auf die Community eingeht. PUBG hat ein gutes Report System.PUBG ist ein Spiel, worauf jeder gewartet hatH1Z1 ist nicht mehr in der Early AccesH1Z1 hat das gleiche Spielprinzip, dennoch hat PUBG einfach mehr Fetaures und ist Communtiy freundlicher, was einfach den größten Unterschied macht.								",https://steamcommunity.com/app/578080,"21 September, 2017",141.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,4,Recommended,0,0,"Positiv:-Teamplay-Rankingsystem-Skill Gap (Bitte Hellfire entfernen)-Oft UpdatesNegatives:-Hellfire 4-6-Bugs (Aber hat sich schon sehr verbessert)								",https://steamcommunity.com/app/433850,"21 September, 2017",13,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,3,Recommended,1,1,"Nervenaufreibend, unfair, repetetiv, unfair, saulustig und ... hatte ich unfair schon erwähnt? In diesem Shooter wird Dein Nervenkostüm zu Schweinskopfsülze verarbeitet. Deine Mission: Töte die Schweine. Einfach? Ja, den ersten Tag dürfte ein Jeder ohne größere Probleme überleben. Doch von Tag zu Tag werden die Schweine widerstandsfähiger, schneller, agressiver und ... größer. Reichen Anfangs noch ein paar Schuss, kommt mit Tag 10 der erste (und für mich vorerst letzte) Höhepunkt in Form eines riesigen Boss-Ebers, der sich nicht nur im Stoffwechselendprodukt seiner eigenen, nicht vorhandenen Physik sult, sondern auch immer ein bisschen schneller, stärker und unfairer ist als Du es Dir in Deinen Träumen ausmalen kannst.Nach knapp 30min Epic-Fail im Coop lege ich das Spiel erst mal beiseite und tanke neue Energie ... Denn mit diesem Schwein bin ich noch nicht fertig ... noch lange nicht - *aaarrrggghhh!*// Für den Preis ist's echt ok, besonders im Coop ist für Lacher gesorgt ... in den ersten 40min ;-)								",https://steamcommunity.com/app/434570,"6 August, 2016",1.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,2,Recommended,0,0,"+Графика+Множество функций+Полностью переделанная карта+Удобный геймплей+Много разновидного лута-Зомби как таковые не угрожают жизни-Немного сыровата-Конечно же баги, но не будем забывать это всего лишь альфаИгру однозданчно стоит покупать. Dayz шикарный симулятор выживания, очень даже реалистичный. Вы очень легко можете сломать ногу упав даже с маленкой высоты, а также спокойно умереть: от жажды(если не найдете воды или газировки), от голода(у вас просто напросто может не быть топора или открывашки, которым(ой) можно будет открыть тушенку или консерву), от заразы (заразиться очень даже просто: съесть гнилое, переесть, перепить, выпить водки, от удара зомби), от потери крови (удар зомби, попадание по вам каким либо оружием), от пули или топора(если у вас будет лут, любой даже просто одна банка газировки, то вас будут постоянно пытаться убить, ведь у вас есть, чем поживиться; и даже если вы будите без лута, есть большая вероятность, что вас убьют для прикола-это игра без моральных принципов и здесь ваш главный противник человек). Главное правило игры-выжить любым ценой. Игра стоит того чтобы ее купить. Маловероятно, что вы пожалеет о потраченных на нее денег.								",https://steamcommunity.com/app/221100,"6 August, 2016",287.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,https://steamcommunity.com/profiles/76561198262953681/recommended/,Other,1,Recommended,1,1,"Wolltest du dich schon immer mit wildfremden Leuten verbal prügeln? Wolltest du schon immer wissen wie viele 12 Jährige es schon mit deiner Mutter getrieben haben? Willkommen bei CS:GO! Hier lernst du Russisch innerhalb weniger Wochen und kannst die Top 100 Beleidigungen in jeder Sprache. Innerhalb weniger Spiele kann man mehr Beleidigungen auf russisch als in der Muttersprache. Wer glaubt mit Englisch in diesem Spiel etwas zu reißen, der irrt sich gewaltig. Konflikte werden durch Teamkills gelöst und sollte das nicht reichen, kommt noch ein ""Nazi, ♥♥♥♥�? hinterher. Sollte man im ersten Viertel des MM im Rückstand liegen", verlässt auch schon der erste Teammate das Spiel.Ok, jetzt mal ernsthaft.Mit fast 400h Spielzeit habe ich schon so einiges in diesem Spiel erlebt und etwas Erfahrung," wie ein Standard Matchmaking abläuft.Teams:Wenn dann auch das letzte lustige Wesen in der letzten Sekunde """"Accept"""" drückt werden die Teams gewählt. Diese sehen dann meist so aus:1. Du2. Russe 13. Russe 24. Russe 35. RussenkindSobald dann einer """"Cy*a"""" im Voice-Chat gesagt hat", falls dieser überhaupt benutzt wird," weiß man schon """"another fu*king russian in our team..."""" Da dies ein Teambasiertes Spiel ist", sehen die Osteuropäer natürlich ein, dass Englisch ein No-Go ist. Somit kann man den Voice Chat dann schonmal deaktiviern. Mit etwas Glück hat man auch mal einen kompetenten Spieler im Team, aber sonst heißt es: Wörterbuch bereit halten.Gameplay:Da das Spiel ja sehr realistisch ist, (ich bin auch im Afghanistan Einsatz und sterbe durch eine Decoy, easy!) muss natürlich auch das Gameplay dem entsprechend aufgebaut sein. Zwar ist die RPG nicht als Waffe erhältlich, jedoch übernimmt jede andere Waffe diesen Job mit Bravour. Wenn man hinter seinem Gegner steht und sein ganzes Magazin verschießt, weil kein einziger Schuss getroffen hat und sich dann einen Millimeter bewegt hat, begrüßt dieser einen mit einer 180° MLG Drehung die er noch im Sprung durchführt hat. Was passiert? Du kriegst dermaßenein in die Fresse das du dann einfach in der Ecke chillst und ggf. geht deine Tastatur, Maus, Headset oder auch dein Monitor kaputt. Dann gibt es ja noch die AWP. Wenn man mit dieser Waffe umgehen kann, die tödlichste Waffe die man in der Hand halten kann. Jedoch kann es kaum einer und trotzdem holt sich jeder diese Waffe. Wieso? Um sie dann wieder zu verlieren weil kein einziger Schuss getroffen hat.Rangsystem:Wer denkt, dass dank dem Rangsystem nur mit gleichwertigen gespielt wird, der irrt sich auch hier gewaltig. Denn noch viele Wochen nach einem CS:GO Sale wimmelt es nur so von Hackern und von Smurfs will ich erst gar nicht reden.Dann kommt noch dieses Prime Matchmaking, ein sinnloser Knopf der auch hier seine funktionen erfüllt...Skins:Skins sind der Schlüssel zum Erfolg. Wer denkt das er mit Verschönerungen besser ist der kann direkt durch die Tür gehen und Call of Duty spielen. Hat man keine Skins bist du arm, ein Hacker oder ein Smurf. Hat man Skins, bist du ein 12 Jähriges Glückskind das durch 3 Kisten 500�?gemacht hat und damit wie ein Opfer angibt. Hat man ein Messer ist man der König vom Staubhaufen. Um Skins zu erwerben gibt es auch hier wieder zwei Optionen:1. Kauf dir die paar Pixel für unglaubliche Summen über den Markt2. Kauf dir Schlüssel, FÜR 2,30�?ODER MEHR, und öffne Kisten, wo in 80% der Fälle ein Gewinn von -98% festzustellen ist.3. Nutze die Kreditkarte deiner Eltern - die werden sich freuen.Fazit:Wer das Spiel spielt, um Spaß zu haben, der kann hier mit nichts falsch machen. Wer aber auch spielt, um im Wettkampf zu gewinnen, sollte sich bevor er spielt eine volle Lobby mit Freunden suchen, bevor er das Spiel startet.Wenn ihr keine lust habt und wollt auf einem höheren Niveau spielen dann meldet euch bei ESEA oder bei FaceIt an. Eine gute alternative um den Hackern aus dem Weg zu gehen (ACHTUNG! Da spielen auch Profis die es, ja... Wirklich können...)Denkt immer daran: CS:GO ist wie Roulette," lustig bis es russisch wird.								""",https://steamcommunity.com/app/730,"6 August, 2016",994,540.8
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,10,Recommended,0,0,"While I liked them game and the style I have to say that there are 2 things that could be done better...1. The game starts pretty easy and hit a somewhat high note at some point only to drop that and get slightly harder near the end. It feel somewhat blant if you pretty much don't worry about losing a battle.2. The story feels somewhat rushed and while yes I guess I shouldn't expect a deep story from this it still feels like you just don't get to see enough of these interesting characters and their world.								",https://steamcommunity.com/app/1113570,2-Feb,21.9,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,9,Recommended,0,0,"Great story and amazing artstyle.If you like this kind of 2D story driven games then you will surely love this one.								",https://steamcommunity.com/app/542050,2-Feb,36.8,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,8,Recommended,0,0,The gameplay is capturing and easily addictive. I like the whole mystery around it and how it doesn't seem to let you waste a ran no matter how early on you might lose. I am looking forward to finding all the secrets around the game. ,https://steamcommunity.com/app/1092790,"25 December, 2021",58.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,7,Recommended,0,0,"I just like the idead of a small lobby where as the killer even if you don't get to win you get rewareded for doing a good job. Game seems flexible enough with all the perks and how you can change them to fit your play style.								",https://steamcommunity.com/app/381210,"22 September, 2021",42.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,6,Recommended,1,0,"I loved the first one and I am loving the second one as well.Just running around and seeing how they have involved with the movement of the character, the dialoge, mechanics and even small things in the maps can give you a hell of choices on how you want your playthrough to be...this is enough to make my poor soul happy.								",https://steamcommunity.com/app/403640,"9 September, 2021",33.8,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,5,Recommended,0,0,"Toby... I love you for making this game.								",https://steamcommunity.com/app/391540,"2 March, 2021",27.5,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,4,Recommended,0,0,"If you are thinking about buying it even a little just do it... or wait for the sales but do it.The only game I have played out of the series and I think it has become one of my all time favourites. The story it has to give you is really beautiful and capturing. The game has managed to make me chuckle and laught with its silly little skits so many times that you almost forget how dark the things are supposed to be in this game.You can actually get so many lessons out of this game without even realizing it...								",https://steamcommunity.com/app/429660,"2 March, 2021",288.4,279.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,3,Recommended,0,0,"I am doctor now.								",https://steamcommunity.com/app/233720,"2 March, 2021",2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,2,Recommended,0,0,"Happy Slimes.That you can capture anslave, combine and money out of all while they are still happy.Man that's one twisted game...								",https://steamcommunity.com/app/433340,"2 March, 2021",72.3,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,https://steamcommunity.com/profiles/76561198356528543/recommended/,Other,1,Recommended,0,0,"I find myself coming back to this game but it's unfortunate that it seems to be forgotten in its own little corner.I can only hope for a good update with more things to do or s new game for this show.								",https://steamcommunity.com/app/418340,"2 March, 2021",74.3,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,10,Recommended,0,0,"one of the best games ever tbh								",https://steamcommunity.com/app/235460,14-May,9.4,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,9,Recommended,1,0,"legit one of the best things ever lol								",https://steamcommunity.com/app/787480,27-Apr,36.5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,8,Recommended,0,0,"goated								",https://steamcommunity.com/app/920210,7-Apr,17.1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,7,Not Recommended,5,0,"atm i wouldn't recommend buying because the pc port is ♥♥♥♥♥♥�?							",https://steamcommunity.com/app/1602010,18-Mar,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,6,Recommended,0,0,"this game is really fun, 10/10								",https://steamcommunity.com/app/601150,"22 November, 2021",11,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,5,Recommended,0,0,"the manikins are weird as ♥♥♥♥ bro								",https://steamcommunity.com/app/1413480,"25 May, 2021",30.1,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,4,Recommended,1,0,"haha Yeah Persona Five								",https://steamcommunity.com/app/1382330,"22 February, 2021",38.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,3,Recommended,1,2,"yosuke								",https://steamcommunity.com/app/1113000,"4 December, 2020",68.5,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,2,Recommended,4,0,"The game is definitely on it's way to being an actual game rather than a walking simulator. It should be priced at nothing higher than $30 though. Still not worth the $60 to get this game when it's pretty much early access.								",https://steamcommunity.com/app/275850,"22 June, 2018",21.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,https://steamcommunity.com/profiles/76561198129689347/recommended/,United States,1,Recommended,1,0,"An amazing survival game, and for an early access game it's AMAZING. The graphics and gameplay keep getting better and better, and it's only the beginning.								",https://steamcommunity.com/app/264710,"5 February, 2016",21.6,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,10,Recommended,5,0,"doo doo doo doo doo dr. Miyazaki give us elden ring help all the people with a 1050tiwe'll play elden ring and we won't go outisdewe wont take showers and we'll invade more worldsmiyazaki (yes?)promise us please!to buff invaders so that we wont get gankedmore poison swamps you said?, yes please!dr Miyazaki don't forget me..!								",https://steamcommunity.com/app/1245620,24-Feb,171.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,9,Recommended,0,0,"(y)								",https://steamcommunity.com/app/1363430,"17 September, 2021",1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,8,Recommended,4,0,"i love omori								",https://steamcommunity.com/app/1150690,"3 July, 2021",53.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,7,Recommended,1,1,"penis								",https://steamcommunity.com/app/1172470,"9 February, 2021",6.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,6,Not Recommended,2,1,"this game sucks so much ♥♥♥♥								",https://steamcommunity.com/app/242760,"12 July, 2020",17.4,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,5,Recommended,1,2,"*fart*								",https://steamcommunity.com/app/222940,"26 June, 2020",1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,4,Recommended,1,0,"this games' atmosphere is so good, easily better than BFV.gunplay on this game is, as expected fun as hell and there's a fair variety of weapons all around the 4 classes.don't buy BFV and buy this chad game								",https://steamcommunity.com/app/1238840,"15 June, 2020",36.1,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,3,Recommended,0,0,"Muy bueno el juego y la experiencia de DJ solo tengo un problema que al cerrar el juego no cierra por completo y me congela el vr steam y tengo que cerrarlo con el administrador de tareas deberian corregir ese error								",https://steamcommunity.com/app/877850,"7 April, 2020",6.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,2,Recommended,4,0,"shooting cowboy game go weee								",https://steamcommunity.com/app/1174180,"7 April, 2020",95.2,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,https://steamcommunity.com/profiles/76561198130721140/recommended/,Other,1,Recommended,0,0,"no								",https://steamcommunity.com/app/1161770,"22 October, 2019",0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,10,Recommended,0,0,"I love payday 2								",https://steamcommunity.com/app/218620,1-May,52.6,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,9,Recommended,0,0,"an unforgettable experience. to call it simply a ""game"" is to massively understate the value of this work of art								",https://steamcommunity.com/app/322330,17-Jan,684.1,397.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,8,Recommended,0,0,"I love hollow knight								",https://steamcommunity.com/app/367520,"18 July, 2021",77.2,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,7,Recommended,0,0,"I love noita								",https://steamcommunity.com/app/881100,"12 July, 2021",279.3,268.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,6,Recommended,0,0,"I love rain world								",https://steamcommunity.com/app/312520,"12 July, 2021",85,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,5,Recommended,0,0,"I love pubg								",https://steamcommunity.com/app/578080,"16 December, 2021",495.2,429.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,4,Recommended,1,0,gometryu dash ,https://steamcommunity.com/app/322170,"1 July, 2021",155.6,155.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,3,Recommended,0,0,"I love tf2								",https://steamcommunity.com/app/440,"12 July, 2021",369,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,2,Recommended,0,0,"I love nuclear throne								",https://steamcommunity.com/app/242680,"12 July, 2021",268.4,267.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,https://steamcommunity.com/profiles/76561198217125095/recommended/,Other,1,Recommended,0,0,"I love terraria								",https://steamcommunity.com/app/105600,"19 July, 2021",521.1,521.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,10,Recommended,1,1,"boob								",https://steamcommunity.com/app/884660,"1 June, 2021",0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,9,Recommended,0,0,"big boob								",https://steamcommunity.com/app/823550,"26 May, 2021",0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,8,Not Recommended,0,1, ,https://steamcommunity.com/app/273110,"21 March, 2021",6.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,7,Recommended,0,0,"i got an itch rn								",https://steamcommunity.com/app/4000,"18 March, 2021",379.6,310.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,6,Not Recommended,0,1,"writings good, everything else lol								",https://steamcommunity.com/app/1091500,"31 January, 2021",21.7,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,5,Recommended,0,0,"Game is one of my favorites, online is just ♥♥♥♥♥♥�?nuts, you can do a lot of ♥♥♥♥, and the story is good too. I would recommend too literally anyone.								",https://steamcommunity.com/app/252950,"21 January, 2021",40.2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,4,Recommended,0,1,"josh got banned lol								",https://steamcommunity.com/app/1172470,"13 January, 2021",422.9,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,https://steamcommunity.com/profiles/76561198290683813/recommended/,Other,3,Recommended,0,0,"game is mother lovin good								",https://steamcommunity.com/app/10190,"10 October, 2020",642.2,642.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
